service_id,date,exception_type
LABINV2B_013202,20210924,1
LABINV2B_013203,20210924,1
LABINV2B_013204,20210924,1
LABINV2B_013205,20210924,1
LABINV2B_013201,20210927,1
LABINV2B_013202,20210927,1
LABINV2B_013203,20210927,1
LABINV2B_013204,20210927,1
LABINV2B_013205,20210927,1
LABINV2B_013201,20210928,1
LABINV2B_013202,20210928,1
LABINV2B_013203,20210928,1
LABINV2B_013204,20210928,1
LABINV2B_013205,20210928,1
LABINV2B_013201,20210929,1
LABINV2B_013202,20210929,1
LABINV2B_013203,20210929,1
LABINV2B_013204,20210929,1
LABINV2B_013205,20210929,1
LABINV2B_013201,20210930,1
LABINV2B_013202,20210930,1
LABINV2B_013203,20210930,1
LABINV2B_013204,20210930,1
LABINV2B_013205,20210930,1
LABINV2B_013201,20211001,1
LABINV2B_013202,20211001,1
LABINV2B_013203,20211001,1
LABINV2B_013204,20211001,1
LABINV2B_013205,20211001,1
LABINV2B_013201,20211004,1
LABINV2B_013202,20211004,1
LABINV2B_013203,20211004,1
LABINV2B_013204,20211004,1
LABINV2B_013205,20211004,1
LABINV2B_013201,20211005,1
LABINV2B_013202,20211005,1
LABINV2B_013203,20211005,1
LABINV2B_013204,20211005,1
LABINV2B_013205,20211005,1
LABINV2B_013201,20211006,1
LABINV2B_013202,20211006,1
LABINV2B_013203,20211006,1
LABINV2B_013204,20211006,1
LABINV2B_013205,20211006,1
LABINV2B_013201,20211007,1
LABINV2B_013202,20211007,1
LABINV2B_013203,20211007,1
LABINV2B_013204,20211007,1
LABINV2B_013205,20211007,1
LABINV2B_013201,20211008,1
LABINV2B_013202,20211008,1
LABINV2B_013203,20211008,1
LABINV2B_013204,20211008,1
LABINV2B_013205,20211008,1
LABINV2B_013201,20211011,1
LABINV2B_013202,20211011,1
LABINV2B_013203,20211011,1
LABINV2B_013204,20211011,1
LABINV2B_013205,20211011,1
LABINV2B_013201,20211012,1
LABINV2B_013202,20211012,1
LABINV2B_013203,20211012,1
LABINV2B_013204,20211012,1
LABINV2B_013205,20211012,1
LABINV2B_013201,20211013,1
LABINV2B_013202,20211013,1
LABINV2B_013203,20211013,1
LABINV2B_013204,20211013,1
LABINV2B_013205,20211013,1
LABINV2B_013201,20211014,1
LABINV2B_013202,20211014,1
LABINV2B_013203,20211014,1
LABINV2B_013204,20211014,1
LABINV2B_013205,20211014,1
LABINV2B_013201,20211015,1
LABINV2B_013202,20211015,1
LABINV2B_013203,20211015,1
LABINV2B_013204,20211015,1
LABINV2B_013205,20211015,1
LABINV2B_013201,20211018,1
LABINV2B_013202,20211018,1
LABINV2B_013203,20211018,1
LABINV2B_013204,20211018,1
LABINV2B_013205,20211018,1
LABINV2B_013201,20211019,1
LABINV2B_013202,20211019,1
LABINV2B_013203,20211019,1
LABINV2B_013204,20211019,1
LABINV2B_013205,20211019,1
LABINV2B_013201,20211020,1
LABINV2B_013202,20211020,1
LABINV2B_013203,20211020,1
LABINV2B_013204,20211020,1
LABINV2B_013205,20211020,1
LABINV2B_013201,20211021,1
LABINV2B_013202,20211021,1
LABINV2B_013203,20211021,1
LABINV2B_013204,20211021,1
LABINV2B_013205,20211021,1
LABINV2B_013201,20211022,1
LABINV2B_013202,20211022,1
LABINV2B_013203,20211022,1
LABINV2B_013204,20211022,1
LABINV2B_013205,20211022,1
LABINV2B_013201,20211025,1
LABINV2B_013202,20211025,1
LABINV2B_013203,20211025,1
LABINV2B_013204,20211025,1
LABINV2B_013205,20211025,1
LABINV2B_013201,20211026,1
LABINV2B_013202,20211026,1
LABINV2B_013203,20211026,1
LABINV2B_013204,20211026,1
LABINV2B_013205,20211026,1
LABINV2B_013201,20211027,1
LABINV2B_013202,20211027,1
LABINV2B_013203,20211027,1
LABINV2B_013204,20211027,1
LABINV2B_013205,20211027,1
LABINV2B_013201,20211028,1
LABINV2B_013202,20211028,1
LABINV2B_013203,20211028,1
LABINV2B_013204,20211028,1
LABINV2B_013205,20211028,1
LABINV2B_013201,20211029,1
LABINV2B_013202,20211029,1
LABINV2B_013203,20211029,1
LABINV2B_013204,20211029,1
LABINV2B_013205,20211029,1
LABINV33_013301,20210611,1
LABINV33_013301,20210614,1
LABINV33_013301,20210615,1
LABINV33_013301,20210616,1
LABINV33_013301,20210617,1
LABINV33_013301,20210618,1
LABINV33_013301,20210621,1
LABINV33_013301,20210622,1
LABINV33_013301,20210623,1
LABINV33_013301,20210624,1
LABINV33_013301,20210625,1
LABINV33_013301,20210628,1
LABINV33_013301,20210629,1
LABINV33_013301,20210630,1
LABINV33_013301,20210701,1
LABINV33_013301,20210702,1
LABINV33_013301,20210705,1
LABINV33_013301,20210706,1
LABINV33_013301,20210707,1
LABINV33_013301,20210708,1
LABINV33_013301,20210709,1
LABINV33_013301,20210712,1
LABINV33_013301,20210713,1
LABINV33_013301,20210714,1
LABINV33_013301,20210715,1
LABINV33_013301,20210716,1
LABINV33_013301,20210719,1
LABINV33_013301,20210720,1
LABINV33_013301,20210721,1
LABINV33_013301,20210722,1
LABINV33_013301,20210723,1
LABINV33_013301,20210726,1
LABINV33_013301,20210727,1
LABINV33_013301,20210728,1
LABINV33_013301,20210729,1
LABINV33_013301,20210730,1
LABINV33_013301,20210901,1
LABINV33_013301,20210902,1
LABINV33_013301,20210903,1
LABINV33_013301,20210906,1
LABINV33_013301,20210907,1
LABINV33_013301,20210908,1
LABINV33_013301,20210909,1
LABINV33_013301,20210910,1
LABINV33_013301,20210913,1
LABINV33_013301,20210914,1
LABINV33_013301,20210915,1
LABINV33_013301,20210916,1
LABINV33_013301,20210917,1
LABINV33_013301,20210920,1
LABINV33_013301,20210921,1
LABINV33_013301,20210922,1
LABINV33_013301,20210923,1
LABINV33_013301,20210924,1
LABINV33_013301,20210927,1
LABINV33_013301,20210928,1
LABINV33_013301,20210929,1
LABINV33_013301,20210930,1
LABINV33_013301,20211001,1
LABINV33_013301,20211004,1
LABINV33_013301,20211005,1
LABINV33_013301,20211006,1
LABINV33_013301,20211007,1
LABINV33_013301,20211008,1
LABINV33_013301,20211011,1
LABINV33_013301,20211012,1
LABINV33_013301,20211013,1
LABINV33_013301,20211014,1
LABINV33_013301,20211015,1
LABINV33_013301,20211018,1
LABINV33_013301,20211019,1
LABINV33_013301,20211020,1
LABINV33_013301,20211021,1
LABINV33_013301,20211022,1
LABINV33_013301,20211025,1
LABINV33_013301,20211026,1
LABINV33_013301,20211027,1
LABINV33_013301,20211028,1
LABINV33_013301,20211029,1
LABVER01_010101,20210802,1
LABVER01_010102,20210802,1
LABVER01_010103,20210802,1
LABVER01_010101,20210803,1
LABVER01_010102,20210803,1
LABVER01_010103,20210803,1
LABVER01_010101,20210804,1
LABVER01_010102,20210804,1
LABVER01_010103,20210804,1
LABVER01_010101,20210810,1
LABVER01_010102,20210810,1
LABVER01_010103,20210810,1
LABVER01_010101,20210811,1
LABVER01_010102,20210811,1
LABVER01_010103,20210811,1
LABVER01_010101,20210812,1
LABVER01_010102,20210812,1
LABVER01_010103,20210812,1
LABVER01_010101,20210813,1
LABVER01_010102,20210813,1
LABVER01_010103,20210813,1
LABVER01_010101,20210816,1
LABVER01_010102,20210816,1
LABVER01_010103,20210816,1
LABVER01_010101,20210817,1
LABVER01_010102,20210817,1
LABVER01_010103,20210817,1
LABVER01_010101,20210818,1
LABVER01_010102,20210818,1
LABVER01_010103,20210818,1
LABVER01_010101,20210819,1
LABVER01_010102,20210819,1
LABVER01_010103,20210819,1
LABVER01_010101,20210820,1
LABVER01_010102,20210820,1
LABVER01_010103,20210820,1
LABVER01_010101,20210823,1
LABVER01_010102,20210823,1
LABVER01_010103,20210823,1
LABVER01_010101,20210824,1
LABVER01_010102,20210824,1
LABVER01_010103,20210824,1
LABVER01_010101,20210825,1
LABVER01_010102,20210825,1
LABVER01_010103,20210825,1
LABVER01_010101,20210826,1
LABVER01_010102,20210826,1
LABVER01_010103,20210826,1
LABVER01_010101,20210827,1
LABVER01_010102,20210827,1
LABVER01_010103,20210827,1
LABVER01_010101,20210830,1
LABVER01_010102,20210830,1
LABVER01_010103,20210830,1
LABVER01_010101,20210831,1
LABVER01_010102,20210831,1
LABVER01_010103,20210831,1
LABVER03_010301,20210802,1
LABVER03_010302,20210802,1
LABVER03_010301,20210803,1
LABVER03_010302,20210803,1
LABVER03_010301,20210804,1
LABVER03_010302,20210804,1
LABVER03_010301,20210810,1
LABVER03_010302,20210810,1
LABVER03_010301,20210811,1
LABVER03_010302,20210811,1
LABVER03_010301,20210812,1
LABVER03_010302,20210812,1
LABVER03_010301,20210813,1
LABVER03_010302,20210813,1
LABVER03_010301,20210816,1
LABVER03_010302,20210816,1
LABVER03_010301,20210817,1
LABVER03_010302,20210817,1
LABVER03_010301,20210818,1
LABVER03_010302,20210818,1
LABVER03_010301,20210819,1
LABVER03_010302,20210819,1
LABVER03_010301,20210820,1
LABVER03_010302,20210820,1
LABVER03_010301,20210823,1
LABVER03_010302,20210823,1
LABVER03_010301,20210824,1
LABVER03_010302,20210824,1
LABVER03_010301,20210825,1
LABVER03_010302,20210825,1
LABVER03_010301,20210826,1
LABVER03_010302,20210826,1
LABVER03_010301,20210827,1
LABVER03_010302,20210827,1
LABVER03_010301,20210830,1
LABVER03_010302,20210830,1
LABVER03_010301,20210831,1
LABVER03_010302,20210831,1
LABVER04_010401,20210802,1
LABVER04_010402,20210802,1
LABVER04_010403,20210802,1
LABVER04_010404,20210802,1
LABVER04_010405,20210802,1
LABVER04_010406,20210802,1
LABVER04_010401,20210803,1
LABVER04_010402,20210803,1
LABVER04_010403,20210803,1
LABVER04_010404,20210803,1
LABVER04_010405,20210803,1
LABVER04_010406,20210803,1
LABVER04_010401,20210804,1
LABVER04_010402,20210804,1
LABVER04_010403,20210804,1
LABVER04_010404,20210804,1
LABVER04_010405,20210804,1
LABVER04_010406,20210804,1
LABVER04_010401,20210810,1
LABVER04_010402,20210810,1
LABVER04_010403,20210810,1
LABVER04_010404,20210810,1
LABVER04_010405,20210810,1
LABVER04_010406,20210810,1
LABVER04_010401,20210811,1
LABVER04_010402,20210811,1
LABVER04_010403,20210811,1
LABVER04_010404,20210811,1
LABVER04_010405,20210811,1
LABVER04_010406,20210811,1
LABVER04_010401,20210812,1
LABVER04_010402,20210812,1
LABVER04_010403,20210812,1
LABVER04_010404,20210812,1
LABVER04_010405,20210812,1
LABVER04_010406,20210812,1
LABVER04_010401,20210813,1
LABVER04_010402,20210813,1
LABVER04_010403,20210813,1
LABVER04_010404,20210813,1
LABVER04_010405,20210813,1
LABVER04_010406,20210813,1
LABVER04_010401,20210816,1
LABVER04_010402,20210816,1
LABVER04_010403,20210816,1
LABVER04_010404,20210816,1
LABVER04_010405,20210816,1
LABVER04_010406,20210816,1
LABVER04_010401,20210817,1
LABVER04_010402,20210817,1
LABVER04_010403,20210817,1
LABVER04_010404,20210817,1
LABVER04_010405,20210817,1
LABVER04_010406,20210817,1
LABVER04_010401,20210818,1
LABVER04_010402,20210818,1
LABVER04_010403,20210818,1
LABVER04_010404,20210818,1
LABVER04_010405,20210818,1
LABVER04_010406,20210818,1
LABVER04_010401,20210819,1
LABVER04_010402,20210819,1
LABVER04_010403,20210819,1
LABVER04_010404,20210819,1
LABVER04_010405,20210819,1
LABVER04_010406,20210819,1
LABVER04_010401,20210820,1
LABVER04_010402,20210820,1
LABVER04_010403,20210820,1
LABVER04_010404,20210820,1
LABVER04_010405,20210820,1
LABVER04_010406,20210820,1
LABVER04_010401,20210823,1
LABVER04_010402,20210823,1
LABVER04_010403,20210823,1
LABVER04_010404,20210823,1
LABVER04_010405,20210823,1
LABVER04_010406,20210823,1
LABVER04_010401,20210824,1
LABVER04_010402,20210824,1
LABVER04_010403,20210824,1
LABVER04_010404,20210824,1
LABVER04_010405,20210824,1
LABVER04_010406,20210824,1
LABVER04_010401,20210825,1
LABVER04_010402,20210825,1
LABVER04_010403,20210825,1
LABVER04_010404,20210825,1
LABVER04_010405,20210825,1
LABVER04_010406,20210825,1
LABVER04_010401,20210826,1
LABVER04_010402,20210826,1
LABVER04_010403,20210826,1
LABVER04_010404,20210826,1
LABVER04_010405,20210826,1
LABVER04_010406,20210826,1
LABVER04_010401,20210827,1
LABVER04_010402,20210827,1
LABVER04_010403,20210827,1
LABVER04_010404,20210827,1
LABVER04_010405,20210827,1
LABVER04_010406,20210827,1
LABVER04_010401,20210830,1
LABVER04_010402,20210830,1
LABVER04_010403,20210830,1
LABVER04_010404,20210830,1
LABVER04_010405,20210830,1
LABVER04_010406,20210830,1
LABVER04_010401,20210831,1
LABVER04_010402,20210831,1
LABVER04_010403,20210831,1
LABVER04_010404,20210831,1
LABVER04_010405,20210831,1
LABVER04_010406,20210831,1
LABVER05_010501,20210802,1
LABVER05_010502,20210802,1
LABVER05_010503,20210802,1
LABVER05_010504,20210802,1
LABVER05_010505,20210802,1
LABVER05_010521,20210802,1
LABVER05_010522,20210802,1
LABVER05_010523,20210802,1
LABVER05_105101,20210802,1
LABVER05_105102,20210802,1
LABVER05_010501,20210803,1
LABVER05_010502,20210803,1
LABVER05_010503,20210803,1
LABVER05_010504,20210803,1
LABVER05_010505,20210803,1
LABVER05_010521,20210803,1
LABVER05_010522,20210803,1
LABVER05_010523,20210803,1
LABVER05_105101,20210803,1
LABVER05_105102,20210803,1
LABVER05_010501,20210804,1
LABVER05_010502,20210804,1
LABVER05_010503,20210804,1
LABVER05_010504,20210804,1
LABVER05_010505,20210804,1
LABVER05_010521,20210804,1
LABVER05_010522,20210804,1
LABVER05_010523,20210804,1
LABVER05_105101,20210804,1
LABVER05_105102,20210804,1
LABVER05_010501,20210810,1
LABVER05_010502,20210810,1
LABVER05_010503,20210810,1
LABVER05_010504,20210810,1
LABVER05_010505,20210810,1
LABVER05_010521,20210810,1
LABVER05_010522,20210810,1
LABVER05_010523,20210810,1
LABVER05_105101,20210810,1
LABVER05_105102,20210810,1
LABVER05_010501,20210811,1
LABVER05_010502,20210811,1
LABVER05_010503,20210811,1
LABVER05_010504,20210811,1
LABVER05_010505,20210811,1
LABVER05_010521,20210811,1
LABVER05_010522,20210811,1
LABVER05_010523,20210811,1
LABVER05_105101,20210811,1
LABVER05_105102,20210811,1
LABVER05_010501,20210812,1
LABVER05_010502,20210812,1
LABVER05_010503,20210812,1
LABVER05_010504,20210812,1
LABVER05_010505,20210812,1
LABVER05_010521,20210812,1
LABVER05_010522,20210812,1
LABVER05_010523,20210812,1
LABVER05_105101,20210812,1
LABVER05_105102,20210812,1
LABVER05_010501,20210813,1
LABVER05_010502,20210813,1
LABVER05_010503,20210813,1
LABVER05_010504,20210813,1
LABVER05_010505,20210813,1
LABVER05_010521,20210813,1
LABVER05_010522,20210813,1
LABVER05_010523,20210813,1
LABVER05_105101,20210813,1
LABVER05_105102,20210813,1
LABVER05_010501,20210816,1
LABVER05_010502,20210816,1
LABVER05_010503,20210816,1
LABVER05_010504,20210816,1
LABVER05_010505,20210816,1
LABVER05_010521,20210816,1
LABVER05_010522,20210816,1
LABVER05_010523,20210816,1
LABVER05_105101,20210816,1
LABVER05_105102,20210816,1
LABVER05_010501,20210817,1
LABVER05_010502,20210817,1
LABVER05_010503,20210817,1
LABVER05_010504,20210817,1
LABVER05_010505,20210817,1
LABVER05_010521,20210817,1
LABVER05_010522,20210817,1
LABVER05_010523,20210817,1
LABVER05_105101,20210817,1
LABVER05_105102,20210817,1
LABVER05_010501,20210818,1
LABVER05_010502,20210818,1
LABVER05_010503,20210818,1
LABVER05_010504,20210818,1
LABVER05_010505,20210818,1
LABVER05_010521,20210818,1
LABVER05_010522,20210818,1
LABVER05_010523,20210818,1
LABVER05_105101,20210818,1
LABVER05_105102,20210818,1
LABVER05_010501,20210819,1
LABVER05_010502,20210819,1
LABVER05_010503,20210819,1
LABVER05_010504,20210819,1
LABVER05_010505,20210819,1
LABVER05_010521,20210819,1
LABVER05_010522,20210819,1
LABVER05_010523,20210819,1
LABVER05_105101,20210819,1
LABVER05_105102,20210819,1
LABVER05_010501,20210820,1
LABVER05_010502,20210820,1
LABVER05_010503,20210820,1
LABVER05_010504,20210820,1
LABVER05_010505,20210820,1
LABVER05_010521,20210820,1
LABVER05_010522,20210820,1
LABVER05_010523,20210820,1
LABVER05_105101,20210820,1
LABVER05_105102,20210820,1
LABVER05_010501,20210823,1
LABVER05_010502,20210823,1
LABVER05_010503,20210823,1
LABVER05_010504,20210823,1
LABVER05_010505,20210823,1
LABVER05_010521,20210823,1
LABVER05_010522,20210823,1
LABVER05_010523,20210823,1
LABVER05_105101,20210823,1
LABVER05_105102,20210823,1
LABVER05_010501,20210824,1
LABVER05_010502,20210824,1
LABVER05_010503,20210824,1
LABVER05_010504,20210824,1
LABVER05_010505,20210824,1
LABVER05_010521,20210824,1
LABVER05_010522,20210824,1
LABVER05_010523,20210824,1
LABVER05_105101,20210824,1
LABVER05_105102,20210824,1
LABVER05_010501,20210825,1
LABVER05_010502,20210825,1
LABVER05_010503,20210825,1
LABVER05_010504,20210825,1
LABVER05_010505,20210825,1
LABVER05_010521,20210825,1
LABVER05_010522,20210825,1
LABVER05_010523,20210825,1
LABVER05_105101,20210825,1
LABVER05_105102,20210825,1
LABVER05_010501,20210826,1
LABVER05_010502,20210826,1
LABVER05_010503,20210826,1
LABVER05_010504,20210826,1
LABVER05_010505,20210826,1
LABVER05_010521,20210826,1
LABVER05_010522,20210826,1
LABVER05_010523,20210826,1
LABVER05_105101,20210826,1
LABVER05_105102,20210826,1
LABVER05_010501,20210827,1
LABVER05_010502,20210827,1
LABVER05_010503,20210827,1
LABVER05_010504,20210827,1
LABVER05_010505,20210827,1
LABVER05_010521,20210827,1
LABVER05_010522,20210827,1
LABVER05_010523,20210827,1
LABVER05_105101,20210827,1
LABVER05_105102,20210827,1
LABVER05_010501,20210830,1
LABVER05_010502,20210830,1
LABVER05_010503,20210830,1
LABVER05_010504,20210830,1
LABVER05_010505,20210830,1
LABVER05_010521,20210830,1
LABVER05_010522,20210830,1
LABVER05_010523,20210830,1
LABVER05_105101,20210830,1
LABVER05_105102,20210830,1
LABVER05_010501,20210831,1
LABVER05_010502,20210831,1
LABVER05_010503,20210831,1
LABVER05_010504,20210831,1
LABVER05_010505,20210831,1
LABVER05_010521,20210831,1
LABVER05_010522,20210831,1
LABVER05_010523,20210831,1
LABVER05_105101,20210831,1
LABVER05_105102,20210831,1
LABVER06_010601,20210802,1
LABVER06_010602,20210802,1
LABVER06_010603,20210802,1
LABVER06_010604,20210802,1
LABVER06_010605,20210802,1
LABVER06_010606,20210802,1
LABVER06_010601,20210803,1
LABVER06_010602,20210803,1
LABVER06_010603,20210803,1
LABVER06_010604,20210803,1
LABVER06_010605,20210803,1
LABVER06_010606,20210803,1
LABVER06_010601,20210804,1
LABVER06_010602,20210804,1
LABVER06_010603,20210804,1
LABVER06_010604,20210804,1
LABVER06_010605,20210804,1
LABVER06_010606,20210804,1
LABVER06_010601,20210810,1
LABVER06_010602,20210810,1
LABVER06_010603,20210810,1
LABVER06_010604,20210810,1
LABVER06_010605,20210810,1
LABVER06_010606,20210810,1
LABVER06_010601,20210811,1
LABVER06_010602,20210811,1
LABVER06_010603,20210811,1
LABVER06_010604,20210811,1
LABVER06_010605,20210811,1
LABVER06_010606,20210811,1
LABVER06_010601,20210812,1
LABVER06_010602,20210812,1
LABVER06_010603,20210812,1
LABVER06_010604,20210812,1
LABVER06_010605,20210812,1
LABVER06_010606,20210812,1
LABVER06_010601,20210813,1
LABVER06_010602,20210813,1
LABVER06_010603,20210813,1
LABVER06_010604,20210813,1
LABVER06_010605,20210813,1
LABVER06_010606,20210813,1
LABVER06_010601,20210816,1
LABVER06_010602,20210816,1
LABVER06_010603,20210816,1
LABVER06_010604,20210816,1
LABVER06_010605,20210816,1
LABVER06_010606,20210816,1
LABVER06_010601,20210817,1
LABVER06_010602,20210817,1
LABVER06_010603,20210817,1
LABVER06_010604,20210817,1
LABVER06_010605,20210817,1
LABVER06_010606,20210817,1
LABVER06_010601,20210818,1
LABVER06_010602,20210818,1
LABVER06_010603,20210818,1
LABVER06_010604,20210818,1
LABVER06_010605,20210818,1
LABVER06_010606,20210818,1
LABVER06_010601,20210819,1
LABVER06_010602,20210819,1
LABVER06_010603,20210819,1
LABVER06_010604,20210819,1
LABVER06_010605,20210819,1
LABVER06_010606,20210819,1
LABVER06_010601,20210820,1
LABVER06_010602,20210820,1
LABVER06_010603,20210820,1
LABVER06_010604,20210820,1
LABVER06_010605,20210820,1
LABVER06_010606,20210820,1
LABVER06_010601,20210823,1
LABVER06_010602,20210823,1
LABVER06_010603,20210823,1
LABVER06_010604,20210823,1
LABVER06_010605,20210823,1
LABVER06_010606,20210823,1
LABVER06_010601,20210824,1
LABVER06_010602,20210824,1
LABVER06_010603,20210824,1
LABVER06_010604,20210824,1
LABVER06_010605,20210824,1
LABVER06_010606,20210824,1
LABVER06_010601,20210825,1
LABVER06_010602,20210825,1
LABVER06_010603,20210825,1
LABVER06_010604,20210825,1
LABVER06_010605,20210825,1
LABVER06_010606,20210825,1
LABVER06_010601,20210826,1
LABVER06_010602,20210826,1
LABVER06_010603,20210826,1
LABVER06_010604,20210826,1
LABVER06_010605,20210826,1
LABVER06_010606,20210826,1
LABVER06_010601,20210827,1
LABVER06_010602,20210827,1
LABVER06_010603,20210827,1
LABVER06_010604,20210827,1
LABVER06_010605,20210827,1
LABVER06_010606,20210827,1
LABVER06_010601,20210830,1
LABVER06_010602,20210830,1
LABVER06_010603,20210830,1
LABVER06_010604,20210830,1
LABVER06_010605,20210830,1
LABVER06_010606,20210830,1
LABVER06_010601,20210831,1
LABVER06_010602,20210831,1
LABVER06_010603,20210831,1
LABVER06_010604,20210831,1
LABVER06_010605,20210831,1
LABVER06_010606,20210831,1
LABVER07_010701,20210802,1
LABVER07_010702,20210802,1
LABVER07_010703,20210802,1
LABVER07_010704,20210802,1
LABVER07_010705,20210802,1
LABVER07_010701,20210803,1
LABVER07_010702,20210803,1
LABVER07_010703,20210803,1
LABVER07_010704,20210803,1
LABVER07_010705,20210803,1
LABVER07_010701,20210804,1
LABVER07_010702,20210804,1
LABVER07_010703,20210804,1
LABVER07_010704,20210804,1
LABVER07_010705,20210804,1
LABVER07_010701,20210810,1
LABVER07_010702,20210810,1
LABVER07_010703,20210810,1
LABVER07_010704,20210810,1
LABVER07_010705,20210810,1
LABVER07_010701,20210811,1
LABVER07_010702,20210811,1
LABVER07_010703,20210811,1
LABVER07_010704,20210811,1
LABVER07_010705,20210811,1
LABVER07_010701,20210812,1
LABVER07_010702,20210812,1
LABVER07_010703,20210812,1
LABVER07_010704,20210812,1
LABVER07_010705,20210812,1
LABVER07_010701,20210813,1
LABVER07_010702,20210813,1
LABVER07_010703,20210813,1
LABVER07_010704,20210813,1
LABVER07_010705,20210813,1
LABVER07_010701,20210816,1
LABVER07_010702,20210816,1
LABVER07_010703,20210816,1
LABVER07_010704,20210816,1
LABVER07_010705,20210816,1
LABVER07_010701,20210817,1
LABVER07_010702,20210817,1
LABVER07_010703,20210817,1
LABVER07_010704,20210817,1
LABVER07_010705,20210817,1
LABVER07_010701,20210818,1
LABVER07_010702,20210818,1
LABVER07_010703,20210818,1
LABVER07_010704,20210818,1
LABVER07_010705,20210818,1
LABVER07_010701,20210819,1
LABVER07_010702,20210819,1
LABVER07_010703,20210819,1
LABVER07_010704,20210819,1
LABVER07_010705,20210819,1
LABVER07_010701,20210820,1
LABVER07_010702,20210820,1
LABVER07_010703,20210820,1
LABVER07_010704,20210820,1
LABVER07_010705,20210820,1
LABVER07_010701,20210823,1
LABVER07_010702,20210823,1
LABVER07_010703,20210823,1
LABVER07_010704,20210823,1
LABVER07_010705,20210823,1
LABVER07_010701,20210824,1
LABVER07_010702,20210824,1
LABVER07_010703,20210824,1
LABVER07_010704,20210824,1
LABVER07_010705,20210824,1
LABVER07_010701,20210825,1
LABVER07_010702,20210825,1
LABVER07_010703,20210825,1
LABVER07_010704,20210825,1
LABVER07_010705,20210825,1
LABVER07_010701,20210826,1
LABVER07_010702,20210826,1
LABVER07_010703,20210826,1
LABVER07_010704,20210826,1
LABVER07_010705,20210826,1
LABVER07_010701,20210827,1
LABVER07_010702,20210827,1
LABVER07_010703,20210827,1
LABVER07_010704,20210827,1
LABVER07_010705,20210827,1
LABVER07_010701,20210830,1
LABVER07_010702,20210830,1
LABVER07_010703,20210830,1
LABVER07_010704,20210830,1
LABVER07_010705,20210830,1
LABVER07_010701,20210831,1
LABVER07_010702,20210831,1
LABVER07_010703,20210831,1
LABVER07_010704,20210831,1
LABVER07_010705,20210831,1
LABVER08_010801,20210802,1
LABVER08_010802,20210802,1
LABVER08_010803,20210802,1
LABVER08_010801,20210803,1
LABVER08_010802,20210803,1
LABVER08_010803,20210803,1
LABVER08_010801,20210804,1
LABVER08_010802,20210804,1
LABVER08_010803,20210804,1
LABVER08_010801,20210810,1
LABVER08_010802,20210810,1
LABVER08_010803,20210810,1
LABVER08_010801,20210811,1
LABVER08_010802,20210811,1
LABVER08_010803,20210811,1
LABVER08_010801,20210812,1
LABVER08_010802,20210812,1
LABVER08_010803,20210812,1
LABVER08_010801,20210813,1
LABVER08_010802,20210813,1
LABVER08_010803,20210813,1
LABVER08_010801,20210816,1
LABVER08_010802,20210816,1
LABVER08_010803,20210816,1
LABVER08_010801,20210817,1
LABVER08_010802,20210817,1
LABVER08_010803,20210817,1
LABVER08_010801,20210818,1
LABVER08_010802,20210818,1
LABVER08_010803,20210818,1
LABVER08_010801,20210819,1
LABVER08_010802,20210819,1
LABVER08_010803,20210819,1
LABVER08_010801,20210820,1
LABVER08_010802,20210820,1
LABVER08_010803,20210820,1
LABVER08_010801,20210823,1
LABVER08_010802,20210823,1
LABVER08_010803,20210823,1
LABVER08_010801,20210824,1
LABVER08_010802,20210824,1
LABVER08_010803,20210824,1
LABVER08_010801,20210825,1
LABVER08_010802,20210825,1
LABVER08_010803,20210825,1
LABVER08_010801,20210826,1
LABVER08_010802,20210826,1
LABVER08_010803,20210826,1
LABVER08_010801,20210827,1
LABVER08_010802,20210827,1
LABVER08_010803,20210827,1
LABVER08_010801,20210830,1
LABVER08_010802,20210830,1
LABVER08_010803,20210830,1
LABVER08_010801,20210831,1
LABVER08_010802,20210831,1
LABVER08_010803,20210831,1
LABVER09_010903,20210802,1
LABVER09_010904,20210802,1
LABVER09_010903,20210803,1
LABVER09_010904,20210803,1
LABVER09_010903,20210804,1
LABVER09_010904,20210804,1
LABVER09_010903,20210810,1
LABVER09_010904,20210810,1
LABVER09_010903,20210811,1
LABVER09_010904,20210811,1
LABVER09_010903,20210812,1
LABVER09_010904,20210812,1
LABVER09_010903,20210813,1
LABVER09_010904,20210813,1
LABVER09_010903,20210816,1
LABVER09_010904,20210816,1
LABVER09_010903,20210817,1
LABVER09_010904,20210817,1
LABVER09_010903,20210818,1
LABVER09_010904,20210818,1
LABVER09_010903,20210819,1
LABVER09_010904,20210819,1
LABVER09_010903,20210820,1
LABVER09_010904,20210820,1
LABVER09_010903,20210823,1
LABVER09_010904,20210823,1
LABVER09_010903,20210824,1
LABVER09_010904,20210824,1
LABVER09_010903,20210825,1
LABVER09_010904,20210825,1
LABVER09_010903,20210826,1
LABVER09_010904,20210826,1
LABVER09_010903,20210827,1
LABVER09_010904,20210827,1
LABVER09_010903,20210830,1
LABVER09_010904,20210830,1
LABVER09_010903,20210831,1
LABVER09_010904,20210831,1
LABVER10_011001,20210802,1
LABVER10_011002,20210802,1
LABVER10_011003,20210802,1
LABVER10_011004,20210802,1
LABVER10_011005,20210802,1
LABVER10_011001,20210803,1
LABVER10_011002,20210803,1
LABVER10_011003,20210803,1
LABVER10_011004,20210803,1
LABVER10_011005,20210803,1
LABVER10_011001,20210804,1
LABVER10_011002,20210804,1
LABVER10_011003,20210804,1
