shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
Route_9,42.8911339336981,-2.6400574166268,879,1977
Route_9,42.8910887281584,-2.64000027165547,880,1984
Route_9,42.8908544940025,-2.63996871959027,881,2010
Route_9,42.8907285270582,-2.64000236543103,882,2024
Route_9,42.8896623328495,-2.64029559467316,883,2145
Route_9,42.887687426375,-2.64084819747375,884,2369
Route_9,42.8860809919134,-2.64116519232868,885,2549
Route_9,42.8845421441575,-2.64149785174344,886,2722
Route_9,42.8825218721263,-2.64194425061663,887,2949
Route_9,42.8804068199489,-2.64231922841432,888,3186
Route_9,42.8786426403154,-2.64258884360445,889,3383
Route_9,42.8781295936041,-2.64266909593793,890,3441
Route_9,42.877846220931,-2.6427625628473,891,3473
Route_9,42.8775227285725,-2.64298559049242,892,3513
Route_9,42.8770060751303,-2.64335359730179,893,3578
Route_9,42.8764315419024,-2.64393237582816,894,3657
Route_9,42.8763012397443,-2.6440203634609,895,3674
Route_9,42.8740382110698,-2.6460489670718,896,3975
Route_9,42.8738090855263,-2.64621326815005,897,4003
Route_9,42.8735192728346,-2.64643765771287,898,4040
Route_9,42.8718416364349,-2.64773653136438,899,4255
Route_9,42.8695104348416,-2.64958006634954,900,4554
Route_9,42.867533968599,-2.65111464398324,901,4807
Route_9,42.8671251344119,-2.6514115240127,902,4858
Route_9,42.8671429000709,-2.65133108438526,903,4865
Route_9,42.867128991832,-2.65119955854031,904,4876
Route_9,42.8670150674039,-2.64927970176646,905,5034
Route_9,42.8670011966469,-2.64916118379624,906,5043
Route_9,42.8668385286132,-2.64604723427364,907,5298
Route_9,42.8668241364858,-2.64576115551888,908,5322
Route_9,42.8666355774277,-2.64303759143791,909,5545
Route_9,42.8664882377289,-2.64055635165782,910,5749
Route_9,42.8656554418447,-2.64061626957395,911,5841
Route_9,42.8654051083026,-2.64119462037968,912,5896
Route_9,42.8643822981019,-2.64385086782758,913,6141
Route_9,42.8641638670963,-2.64455831313456,914,6204
Route_9,42.8639595030229,-2.64544776695091,915,6280
Route_9,42.8639111418847,-2.64582523795488,916,6311
Route_9,42.8638675726359,-2.64629678828376,917,6350
Route_9,42.863846431562,-2.64674143167442,918,6386
Route_9,42.863851721822,-2.64699694475912,919,6407
Route_9,42.8638660589945,-2.6472661782031,920,6429
Route_9,42.8639542378206,-2.64812105911944,921,6500
Route_9,42.8640055831886,-2.64871295615786,922,6548
Route_9,42.8644555825208,-2.65305927418135,923,6907
Route_9,42.8645056617997,-2.65324108951724,924,6923
Route_9,42.8645510970442,-2.65337625951229,925,6935
Route_9,42.8645692275813,-2.65341594377147,926,6939
Route_9,42.864560900496,-2.6536401670576,927,6957
Route_9,42.8646592844908,-2.65490893404252,928,7061
Route_9,42.8645919606851,-2.65498046392859,929,7071
Route_9,42.8644794155735,-2.65498721117098,930,7083
Route_9,42.8641553201057,-2.65501808883816,931,7119
Route_9,42.8639797992924,-2.65504507903655,932,7139
Route_9,42.8639213468727,-2.65507218280756,933,7146
